,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,1/2002,2/2002,3/2002,4/2002,5/2002,6/2002,7/2002,8/2002,9/2002,10/2002,11/2002,12/2002,1/2003,2/2003,3/2003,4/2003,5/2003,6/2003,7/2003,8/2003,9/2003,10/2003,11/2003,12/2003,1/2004,2/2004,3/2004,4/2004,5/2004,6/2004,7/2004,8/2004,9/2004,10/2004,11/2004,12/2004,1/2005,2/2005,3/2005,4/2005,5/2005,6/2005,7/2005,8/2005,9/2005,10/2005,11/2005,12/2005,1/2006,2/2006,3/2006,4/2006,5/2006,6/2006,7/2006,8/2006,9/2006,10/2006,11/2006,12/2006,1/2007,2/2007,3/2007,4/2007,5/2007,6/2007,7/2007,8/2007,9/2007,10/2007,11/2007,12/2007,1/2008,2/2008,3/2008,4/2008,5/2008,6/2008,7/2008,8/2008,9/2008,10/2008,11/2008,12/2008,1/2009,2/2009,3/2009,4/2009,5/2009,6/2009,7/2009,8/2009,9/2009,10/2009,11/2009,12/2009,1/2010,2/2010,3/2010,4/2010,5/2010,6/2010,7/2010,8/2010,9/2010,10/2010,11/2010,12/2010,1/2011,2/2011,3/2011,4/2011,5/2011,6/2011,7/2011,8/2011,9/2011,10/2011,11/2011,12/2011,1/2012,2/2012,3/2012,4/2012,5/2012,6/2012,7/2012,8/2012,9/2012,10/2012,11/2012,12/2012,1/2013,2/2013,3/2013,4/2013,5/2013,6/2013,7/2013,8/2013,9/2013,10/2013,11/2013,12/2013,1/2014,2/2014,3/2014,4/2014,5/2014,6/2014,7/2014,8/2014,9/2014,10/2014,11/2014,12/2014,1/2015,2/2015,3/2015,4/2015,5/2015,6/2015,7/2015,8/2015,9/2015,10/2015,11/2015,12/2015,1/2016,2/2016,3/2016,4/2016,5/2016,6/2016,7/2016,8/2016,9/2016,10/2016,11/2016,12/2016,1/2017,2/2017,3/2017,4/2017,5/2017,6/2017,7/2017,8/2017,9/2017,10/2017,11/2017,12/2017,1/2018,2/2018,3/2018,4/2018,5/2018,6/2018,7/2018,8/2018,9/2018,10/2018,11/2018,12/2018,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023
531,30030.0,3030,Washington Metropolitan Area Transit Authority,Active,Full Reporter: Operating,8.0,"Washington, DC-VA-MD",HR,DO,700.0,700.0,700.0,700.0,700.0,700.0,658.0,658.0,658.0,658.0,668.0,668.0,686.0,686.0,628.0,686.0,686.0,686.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,740.0,740.0,754.0,754.0,754.0,754.0,754.0,754.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,782.0,782.0,782.0,800.0,800.0,800.0,800.0,820.0,820.0,820.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,830.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,868.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,858.0,858.0,866.0,866.0,866.0,866.0,868.0,868.0,888.0,888.0,888.0,888.0,888.0,888.0,886.0,886.0,886.0,920.0,920.0,920.0,920.0,920.0,920.0,908.0,908.0,908.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0,904.0
532,30030.0,3030,Washington Metropolitan Area Transit Authority,Active,Full Reporter: Operating,8.0,"Washington, DC-VA-MD",MB,DO,1231.0,1233.0,1233.0,1247.0,1247.0,1247.0,1249.0,1256.0,1256.0,1256.0,1256.0,1256.0,1246.0,1246.0,1246.0,1246.0,1262.0,1254.0,1236.0,1236.0,1236.0,1236.0,1236.0,1224.0,1224.0,1224.0,1224.0,1224.0,1224.0,1223.0,1223.0,1223.0,1228.0,1228.0,1228.0,1228.0,1218.0,1218.0,1235.0,1236.0,1236.0,1235.0,1241.0,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0,1243.0,1249.0,1249.0,1249.0,1244.0,1245.0,1245.0,1245.0,1245.0,1247.0,1247.0,1259.0,1259.0,1259.0,1259.0,1261.0,1261.0,1266.0,1266.0,1266.0,1266.0,1267.0,1267.0,1256.0,1256.0,1256.0,1260.0,1263.0,1263.0,1270.0,1270.0,1270.0,1265.0,1265.0,1265.0,1265.0,1273.0,1273.0,1269.0,1242.0,1242.0,1239.0,1239.0,1239.0,1241.0,1241.0,1241.0,1241.0,1241.0,1242.0,1242.0,1242.0,1242.0,1242.0,1242.0,1244.0,1260.0,1260.0,1260.0,1258.0,1260.0,1260.0,1260.0,1266.0,1266.0,1257.0,1257.0,1265.0,1265.0,1268.0,1270.0,1270.0,1270.0,1268.0,1281.0,1281.0,1281.0,1281.0,1282.0,1282.0,1293.0,1293.0,1293.0,1283.0,1283.0,1283.0,1283.0,1283.0,1283.0,1283.0,1291.0,1291.0,1290.0,1290.0,1290.0,1290.0,1294.0,1292.0,1290.0,1290.0,1290.0,1290.0,1286.0,1286.0,1288.0,1288.0,1288.0,1294.0,1294.0,1294.0,1300.0,1300.0,1296.0,1296.0,1296.0,1296.0,1301.0,1301.0,1301.0,1298.0,1298.0,1298.0,1281.0,1281.0,1281.0,1281.0,1281.0,1281.0,1290.0,1290.0,1290.0,1289.0,1289.0,1289.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1278.0,1209.0,1209.0,1209.0,1209.0,1209.0,1209.0,1201.0,1201.0,1201.0,493.0,493.0,493.0,493.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,913.0,913.0,963.0,963.0,963.0,1068.0,1068.0,1068.0,1019.0,1070.0,1070.0,1070.0,1070.0,1096.0,1096.0,1096.0,1096.0,1084.0,1084.0,1084.0,1081.0,1081.0,1081.0,1081.0
533,30030.0,3030,Washington Metropolitan Area Transit Authority,Active,Full Reporter: Operating,8.0,"Washington, DC-VA-MD",MB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,26.0,24.0,24.0,22.0,25.0,25.0,24.0,24.0,31.0,37.0,37.0,38.0,37.0,37.0,38.0,37.0,38.0,38.0,37.0,37.0,37.0,38.0,36.0,37.0,37.0,42.0,42.0,42.0,42.0,42.0,44.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0,46.0,43.0,44.0,43.0,43.0,45.0,45.0,41.0,43.0,42.0,40.0,40.0,42.0,41.0,44.0,42.0,43.0,44.0,44.0,45.0,43.0,42.0,43.0,42.0,42.0,43.0,47.0,48.0,48.0,47.0,44.0,43.0,42.0,44.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,93.0,93.0,93.0,93.0,93.0,93.0,69.0,69.0,69.0,69.0,10.0,10.0,69.0,69.0,69.0,23.0,23.0,23.0,14.0,47.0,47.0,47.0,47.0,47.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,
534,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",CB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,28.0,28.0,40.0,48.0,52.0,52.0,54.0,40.0,40.0,32.0,33.0,50.0,50.0,50.0,58.0,58.0,67.0,70.0,71.0,72.0,72.0,70.0,71.0,85.0,85.0,87.0,88.0,86.0,91.0,91.0,91.0,89.0,80.0,91.0,90.0,92.0
535,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",CR,PT,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,138.0,143.0,138.0,138.0,138.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,131.0,131.0,131.0,131.0,131.0,131.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,147.0,147.0,147.0,147.0,152.0,152.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,63.0,63.0,63.0,149.0,149.0,149.0,149.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,122.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0
536,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",DR,DO,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,38.0,37.0,35.0,35.0,35.0,36.0,40.0,35.0,34.0,34.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,44.0,40.0,41.0,42.0,39.0,38.0,41.0,41.0,41.0,40.0,38.0,35.0,35.0,35.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,7.0,6.0,6.0,5.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,12.0,11.0,10.0,11.0,10.0,12.0,11.0,10.0,11.0,11.0,12.0,11.0,8.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,13.0,15.0,15.0,13.0,12.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0,10.0
537,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",DR,PT,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,347.0,275.0,307.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,294.0,299.0,280.0,283.0,296.0,293.0,298.0,306.0,314.0,310.0,315.0,328.0,330.0,330.0,328.0,355.0,361.0,359.0,366.0,322.0,327.0,351.0,344.0,344.0,339.0,340.0,356.0,351.0,350.0,356.0,356.0,356.0,354.0,382.0,395.0,389.0,387.0,390.0,400.0,401.0,403.0,401.0,389.0,383.0,398.0,402.0,405.0,410.0,411.0,411.0,409.0,439.0,435.0,446.0,432.0,437.0,447.0,451.0,455.0,458.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,431.0,438.0,444.0,445.0,442.0,437.0,439.0,439.0,454.0,455.0,466.0,462.0,458.0,449.0,438.0,442.0,440.0,438.0,436.0,428.0,433.0,416.0,439.0,461.0,475.0,464.0,489.0,503.0,497.0,473.0,480.0,456.0,448.0,279.0,276.0,271.0,283.0,285.0,289.0,285.0,284.0,281.0,275.0,268.0,268.0,280.0,269.0,264.0,248.0,242.0,240.0,267.0,257.0,251.0,245.0,262.0,262.0,336.0,396.0,398.0,283.0,422.0,428.0,434.0,430.0,434.0,436.0,434.0,426.0
538,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",DR,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,220.0,206.0,231.0,231.0,222.0,241.0,220.0,234.0,232.0,110.0,126.0,141.0,149.0,150.0,157.0,162.0,157.0,161.0,139.0,142.0,143.0,144.0,147.0,132.0,136.0,135.0,139.0,150.0,145.0,143.0,136.0,144.0,135.0,134.0,132.0,116.0,121.0,123.0,130.0,142.0,130.0,132.0,126.0,135.0,126.0
539,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",HR,DO,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,20.0,20.0,39.0,40.0,41.0,41.0,42.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
540,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",LR,DO,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,14.0,14.0,38.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
541,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",MB,DO,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,496.0,510.0,510.0,496.0,496.0,496.0,464.0,521.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,503.0,503.0,464.0,509.0,509.0,509.0,509.0,464.0,509.0,533.0,533.0,533.0,533.0,526.0,526.0,533.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,509.0,584.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,565.0,565.0,599.0,599.0,599.0,599.0,599.0,599.0,575.0,575.0,607.0,607.0,607.0,607.0,607.0,608.0,608.0,608.0,608.0,608.0,608.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,610.0,610.0,610.0,566.0,619.0,619.0,619.0,619.0,619.0,619.0,620.0,620.0,620.0,620.0,620.0,603.0,621.0,621.0,621.0,621.0,621.0,621.0,627.0,627.0,627.0,627.0,627.0,590.0,596.0,596.0,596.0,596.0,596.0,596.0,604.0,604.0,604.0,604.0,604.0,529.0,529.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,567.0,567.0,601.0,601.0,601.0,601.0,601.0,615.0,615.0,615.0,615.0,615.0,572.0,572.0,604.0,604.0,604.0,604.0,604.0,611.0,611.0,378.0,378.0,378.0,572.0,572.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,617.0,617.0,617.0,617.0,617.0,622.0,622.0,622.0,622.0,622.0,622.0,629.0,629.0
542,30034.0,3034,Maryland Transit Administration,Active,Full Reporter: Operating,19.0,"Baltimore, MD",MB,PT,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,184.0,185.0,185.0,185.0,185.0,185.0,184.0,184.0,184.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,171.0,205.0,205.0,205.0,205.0,175.0,172.0,172.0,172.0,172.0,172.0,172.0,171.0,171.0,171.0,171.0,171.0,175.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,192.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
